open_time,open,high,low,close,vol,close_time
1533780000.0,6326.98000000,6330.00000000,6296.00000000,6306.47000000,1213.74863800,1533783599999
1533783600.0,6307.56000000,6323.37000000,6266.00000000,6310.52000000,2102.06121000,1533787199999
1533787200.0,6311.37000000,6349.00000000,6281.54000000,6337.59000000,1653.72851900,1533790799999
1533790800.0,6337.59000000,6388.00000000,6320.27000000,6344.73000000,1912.24697500,1533794399999
1533794400.0,6344.71000000,6366.99000000,6324.38000000,6348.32000000,1472.99949600,1533797999999
1533798000.0,6348.08000000,6358.99000000,6295.00000000,6311.99000000,2091.78317200,1533801599999
1533801600.0,6309.16000000,6320.14000000,6268.00000000,6303.97000000,1630.09587000,1533805199999
1533805200.0,6306.00000000,6337.06000000,6303.96000000,6332.15000000,1771.07891800,1533808799999
1533808800.0,6332.15000000,6350.00000000,6300.16000000,6334.99000000,606.51798300,1533812399999
1533812400.0,6334.01000000,6347.12000000,6305.00000000,6310.83000000,1590.21809200,1533815999999
1533816000.0,6315.81000000,6315.81000000,6228.30000000,6254.13000000,1968.23402500,1533819599999
1533819600.0,6254.10000000,6475.00000000,6178.60000000,6416.21000000,4849.46981400,1533823199999
1533823200.0,6418.85000000,6537.00000000,6393.00000000,6504.66000000,4391.72270300,1533826799999
1533826800.0,6504.65000000,6550.00000000,6425.02000000,6446.00000000,3043.09731800,1533830399999
1533830400.0,6448.00000000,6486.53000000,6433.04000000,6449.01000000,1967.82142800,1533833999999
1533834000.0,6446.33000000,6485.86000000,6433.00000000,6470.87000000,3078.43180700,1533837599999
1533837600.0,6470.87000000,6480.00000000,6450.00000000,6469.65000000,1975.10356200,1533841199999
1533841200.0,6470.00000000,6519.00000000,6450.00000000,6466.21000000,2305.28544700,1533844799999
1533844800.0,6466.21000000,6516.17000000,6454.57000000,6510.00000000,1767.00888300,1533848399999
1533848400.0,6510.00000000,6620.36000000,6510.00000000,6579.98000000,3510.49618200,1533851999999
1533852000.0,6579.99000000,6622.81000000,6565.03000000,6596.29000000,1590.77405700,1533855599999
1533855600.0,6596.31000000,6597.99000000,6500.20000000,6529.79000000,2670.74504000,1533859199999
1533859200.0,6529.79000000,6575.88000000,6527.36000000,6552.84000000,2114.43937600,1533862799999
1533862800.0,6552.08000000,6561.17000000,6500.09000000,6522.49000000,2526.56210700,1533866399999
1533866400.0,6522.49000000,6528.30000000,6352.00000000,6469.37000000,2442.37853800,1533869999999
1533870000.0,6469.00000000,6483.81000000,6448.27000000,6457.69000000,1386.33222900,1533873599999
1533873600.0,6454.29000000,6459.38000000,6369.47000000,6428.01000000,2241.21856300,1533877199999
1533877200.0,6428.01000000,6434.36000000,6382.78000000,6427.78000000,1474.64443500,1533880799999
1533880800.0,6426.17000000,6470.11000000,6419.96000000,6451.93000000,2014.70525600,1533884399999
1533884400.0,6452.28000000,6476.19000000,6436.22000000,6457.33000000,1017.55806000,1533887999999
1533888000.0,6459.57000000,6467.38000000,6374.15000000,6404.06000000,2011.67744200,1533891599999
1533891600.0,6404.06000000,6419.99000000,6320.00000000,6340.01000000,2205.81834500,1533895199999
1533895200.0,6340.00000000,6385.00000000,6331.76000000,6336.93000000,1821.10859900,1533898799999
1533898800.0,6337.54000000,6387.99000000,6299.82000000,6328.51000000,1954.24802000,1533902399999
1533902400.0,6328.00000000,6527.39000000,6310.00000000,6503.00000000,3377.65070700,1533905999999
1533906000.0,6508.13000000,6512.69000000,6477.25000000,6483.72000000,1455.18068400,1533909599999
1533909600.0,6483.74000000,6485.98000000,6403.40000000,6417.14000000,2903.13261600,1533913199999
1533913200.0,6419.88000000,6475.00000000,6415.29000000,6452.02000000,1958.77321800,1533916799999
1533916800.0,6452.50000000,6460.83000000,6355.10000000,6365.01000000,2271.61571600,1533920399999
1533920400.0,6365.46000000,6439.15000000,6332.55000000,6418.35000000,2505.60595600,1533923999999
1533924000.0,6418.35000000,6423.28000000,6367.93000000,6396.35000000,1671.85260400,1533927599999
1533927600.0,6396.34000000,6412.26000000,6375.00000000,6399.00000000,1470.68934700,1533931199999
1533931200.0,6398.38000000,6398.99000000,6148.01000000,6190.02000000,5267.34223600,1533934799999
1533934800.0,6193.63000000,6193.85000000,6026.39000000,6072.77000000,6348.30593500,1533938399999
1533938400.0,6071.16000000,6144.53000000,6038.66000000,6092.50000000,2948.47296200,1533941999999
1533942000.0,6090.14000000,6194.13000000,6056.00000000,6144.01000000,3645.66195100,1533945599999
1533945600.0,6148.13000000,6177.00000000,6080.00000000,6088.30000000,1992.40246200,1533949199999
1533949200.0,6088.30000000,6130.00000000,6069.00000000,6102.70000000,1720.32203500,1533952799999
1533952800.0,6101.35000000,6155.00000000,6080.00000000,6136.81000000,1580.14976500,1533956399999
1533956400.0,6136.81000000,6140.67000000,6082.20000000,6114.77000000,1696.28600900,1533959999999
1533960000.0,6114.72000000,6147.05000000,6076.13000000,6098.92000000,2049.75960500,1533963599999
1533963600.0,6098.92000000,6130.99000000,5971.00000000,6096.14000000,4142.40752200,1533967199999
1533967200.0,6099.41000000,6122.24000000,6046.53000000,6071.48000000,1444.20535400,1533970799999
1533970800.0,6071.48000000,6111.00000000,6047.47000000,6100.80000000,2111.90775200,1533974399999
1533974400.0,6100.00000000,6138.00000000,6084.02000000,6096.00000000,1710.14645800,1533977999999
1533978000.0,6094.00000000,6114.43000000,6083.76000000,6108.99000000,1898.99661100,1533981599999
1533981600.0,6108.98000000,6170.00000000,6100.00000000,6109.99000000,2031.18604200,1533985199999
1533985200.0,6109.99000000,6124.10000000,6070.25000000,6103.66000000,1242.68425100,1533988799999
1533988800.0,6103.66000000,6150.00000000,6059.70000000,6111.85000000,2021.46324200,1533992399999
1533992400.0,6111.51000000,6128.87000000,6084.00000000,6106.99000000,2060.25913100,1533995999999
1533996000.0,6105.84000000,6143.77000000,6092.00000000,6117.25000000,1548.54437600,1533999599999
1533999600.0,6117.24000000,6127.17000000,6085.00000000,6107.57000000,1725.54955600,1534003199999
1534003200.0,6107.57000000,6150.00000000,6064.75000000,6110.05000000,2230.32026600,1534006799999
1534006800.0,6110.07000000,6488.00000000,6108.98000000,6439.00000000,6865.10507100,1534010399999
1534010400.0,6438.28000000,6454.04000000,6360.00000000,6387.89000000,2236.83877300,1534013999999
1534014000.0,6385.70000000,6395.84000000,6351.00000000,6387.85000000,973.21651700,1534017599999
1534017600.0,6387.75000000,6411.00000000,6370.00000000,6408.32000000,575.44007700,1534021199999
1534021200.0,6408.30000000,6410.00000000,6368.16000000,6382.09000000,442.39847400,1534024799999
1534024800.0,6382.09000000,6405.00000000,6376.55000000,6393.00000000,371.40463000,1534028399999
1534028400.0,6393.38000000,6404.00000000,6210.20000000,6232.35000000,2462.42457600,1534031999999
1534032000.0,6222.55000000,6318.20000000,6130.00000000,6264.77000000,2601.97356300,1534035599999
1534035600.0,6268.01000000,6274.04000000,6217.34000000,6260.32000000,926.55658800,1534039199999
1534039200.0,6256.29000000,6292.43000000,6256.29000000,6278.22000000,303.91115400,1534042799999
1534042800.0,6278.23000000,6294.99000000,6253.55000000,6272.99000000,420.18488800,1534046399999
1534046400.0,6268.39000000,6272.99000000,6244.00000000,6257.81000000,403.59978600,1534049999999
1534050000.0,6260.28000000,6370.00000000,6255.15000000,6340.38000000,1328.75096400,1534053599999
1534053600.0,6340.38000000,6360.00000000,6308.01000000,6339.81000000,1008.88866100,1534057199999
1534057200.0,6338.00000000,6353.98000000,6300.11000000,6319.99000000,1126.24595200,1534060799999
1534060800.0,6319.99000000,6322.55000000,6266.00000000,6304.32000000,1596.58780200,1534064399999
1534064400.0,6304.33000000,6340.00000000,6288.09000000,6328.99000000,1610.68874700,1534067999999
1534068000.0,6329.06000000,6350.84000000,6301.00000000,6331.22000000,1342.09692500,1534071599999
1534071600.0,6331.23000000,6374.29000000,6301.61000000,6349.21000000,1390.84099800,1534075199999
1534075200.0,6349.21000000,6366.91000000,6188.00000000,6260.02000000,2598.18331600,1534078799999
1534078800.0,6260.01000000,6278.79000000,6230.00000000,6270.20000000,1321.19894000,1534082399999
1534082400.0,6270.19000000,6335.63000000,6263.77000000,6300.77000000,1924.16003900,1534085999999
1534086000.0,6300.85000000,6370.20000000,6280.87000000,6318.86000000,2262.43418700,1534089599999
1534089600.0,6318.84000000,6347.03000000,6244.00000000,6314.97000000,2262.28932800,1534093199999
1534093200.0,6312.04000000,6332.50000000,6266.11000000,6295.94000000,1302.25822600,1534096799999
1534096800.0,6296.97000000,6320.88000000,6275.00000000,6303.08000000,1393.60061900,1534100399999
1534100400.0,6303.93000000,6472.30000000,6211.13000000,6324.95000000,4871.03449600,1534103999999
1534104000.0,6321.99000000,6347.39000000,6280.00000000,6340.03000000,1379.42184500,1534107599999
1534107600.0,6340.02000000,6369.51000000,6311.01000000,6365.21000000,1329.82656700,1534111199999
1534111200.0,6365.21000000,6403.07000000,6312.00000000,6336.61000000,1970.87670700,1534114799999
1534114800.0,6338.00000000,6340.63000000,6286.00000000,6308.33000000,1892.16041400,1534118399999
1534118400.0,6308.56000000,6340.00000000,6308.33000000,6322.01000000,1637.36051400,1534121999999
1534122000.0,6322.01000000,6339.00000000,6316.80000000,6323.60000000,867.86114600,1534125599999
1534125600.0,6322.19000000,6326.56000000,6304.98000000,6326.25000000,1474.83265300,1534129199999
1534129200.0,6326.25000000,6363.83000000,6319.45000000,6349.99000000,1913.88563400,1534132799999
1534132800.0,6348.31000000,6377.00000000,6328.18000000,6341.00000000,1383.58433400,1534136399999
1534136400.0,6341.00000000,6353.38000000,6295.36000000,6328.47000000,1732.56277100,1534139999999
1534140000.0,6327.01000000,6444.00000000,6319.30000000,6411.08000000,2880.61576300,1534143599999
1534143600.0,6411.07000000,6441.49000000,6390.00000000,6441.49000000,1991.01677000,1534147199999
1534147200.0,6441.49000000,6545.00000000,6412.00000000,6475.02000000,4050.74149700,1534150799999
1534150800.0,6475.97000000,6500.00000000,6447.02000000,6451.40000000,1603.75876800,1534154399999
1534154400.0,6452.71000000,6470.51000000,6445.00000000,6456.13000000,2073.94729600,1534157999999
1534158000.0,6457.46000000,6465.00000000,6432.00000000,6441.34000000,2076.96177900,1534161599999
1534161600.0,6441.35000000,6480.00000000,6435.00000000,6443.96000000,2045.95626300,1534165199999
1534165200.0,6444.58000000,6447.00000000,6352.00000000,6416.13000000,2755.51373600,1534168799999
1534168800.0,6417.42000000,6429.99000000,6351.04000000,6372.70000000,1714.28050700,1534172399999
1534172400.0,6371.70000000,6372.50000000,6238.88000000,6288.56000000,4012.09167600,1534175999999
1534176000.0,6288.00000000,6328.43000000,6252.99000000,6279.95000000,2550.57226800,1534179599999
1534179600.0,6277.17000000,6280.00000000,6145.04000000,6226.02000000,5632.28996000,1534183199999
1534183200.0,6226.02000000,6260.00000000,6186.84000000,6240.00000000,2177.05422000,1534186799999
1534186800.0,6240.00000000,6259.00000000,6195.99000000,6234.76000000,2781.84226300,1534190399999
1534190400.0,6235.09000000,6297.00000000,6206.94000000,6271.21000000,2249.55858000,1534193999999
1534194000.0,6272.50000000,6274.37000000,6230.00000000,6241.95000000,1143.42822400,1534197599999
1534197600.0,6239.39000000,6276.00000000,6202.33000000,6259.45000000,1829.24715600,1534201199999
1534201200.0,6263.22000000,6291.00000000,6245.00000000,6246.35000000,1316.86500500,1534204799999
1534204800.0,6248.25000000,6250.33000000,6171.30000000,6217.99000000,2570.32210000,1534208399999
1534208400.0,6217.99000000,6227.25000000,6019.72000000,6021.00000000,4733.93050400,1534211999999
1534212000.0,6021.00000000,6022.99000000,5888.32000000,5928.75000000,6898.60229400,1534215599999
1534215600.0,5926.52000000,5989.00000000,5880.00000000,5974.95000000,2706.88381300,1534219199999
1534219200.0,5974.31000000,6037.73000000,5952.97000000,5982.15000000,2837.41347600,1534222799999
1534222800.0,5982.52000000,5998.00000000,5959.27000000,5962.72000000,1667.03936400,1534226399999
1534226400.0,5966.00000000,5975.12000000,5933.00000000,5961.01000000,2090.08791400,1534229999999
1534230000.0,5960.01000000,6066.83000000,5956.50000000,6025.03000000,2622.39781900,1534233599999
1534233600.0,6025.02000000,6049.00000000,5991.68000000,6019.09000000,1890.99306000,1534237199999
1534237200.0,6019.15000000,6060.00000000,5995.46000000,6040.00000000,1308.42666400,1534240799999
1534240800.0,6039.33000000,6071.57000000,5995.00000000,6020.02000000,1003.86154100,1534244399999
1534244400.0,6019.70000000,6026.93000000,5966.00000000,6002.00000000,1410.39723600,1534247999999
1534248000.0,6000.98000000,6159.00000000,5986.26000000,6095.84000000,2899.07278900,1534251599999
1534251600.0,6092.00000000,6164.52000000,6086.53000000,6118.08000000,1482.17187600,1534255199999
1534255200.0,6119.05000000,6131.20000000,6011.00000000,6022.73000000,2087.71356600,1534258799999
1534258800.0,6022.73000000,6054.55000000,5977.50000000,6025.03000000,1885.37629800,1534262399999
1534262400.0,6025.02000000,6032.00000000,5981.00000000,6020.23000000,1417.28798500,1534265999999
1534266000.0,6019.98000000,6080.00000000,6014.82000000,6022.83000000,1164.94601500,1534269599999
1534269600.0,6026.00000000,6055.00000000,6015.00000000,6040.00000000,788.44342300,1534273199999
1534273200.0,6040.00000000,6115.00000000,6040.00000000,6073.56000000,1890.74631200,1534276799999
1534276800.0,6073.00000000,6102.02000000,6046.58000000,6064.96000000,856.79827200,1534280399999
1534280400.0,6064.91000000,6130.70000000,6062.04000000,6100.00000000,981.57529400,1534283999999
1534284000.0,6100.00000000,6160.00000000,6061.55000000,6120.00000000,1215.35128400,1534287599999
1534287600.0,6124.75000000,6219.44000000,6103.54000000,6188.08000000,1776.90619200,1534291199999
1534291200.0,6188.08000000,6258.31000000,6172.11000000,6215.25000000,2215.30474100,1534294799999
1534294800.0,6215.72000000,6231.37000000,6179.52000000,6216.16000000,1151.01593200,1534298399999
1534298400.0,6218.75000000,6295.00000000,6203.52000000,6256.95000000,2576.66089100,1534301999999
1534302000.0,6256.95000000,6297.77000000,6210.27000000,6289.99000000,2372.03776000,1534305599999
1534305600.0,6289.98000000,6374.28000000,6247.12000000,6326.32000000,2550.50083600,1534309199999
1534309200.0,6326.32000000,6338.93000000,6279.00000000,6292.05000000,2341.34588100,1534312799999
1534312800.0,6292.05000000,6319.89000000,6283.50000000,6307.03000000,1563.86274100,1534316399999
1534316400.0,6307.02000000,6449.00000000,6307.00000000,6392.77000000,3229.86794700,1534319999999
1534320000.0,6391.92000000,6451.32000000,6385.01000000,6428.12000000,2860.14638600,1534323599999
1534323600.0,6428.12000000,6431.99000000,6305.86000000,6371.20000000,4587.40097000,1534327199999
1534327200.0,6370.26000000,6387.00000000,6266.00000000,6296.30000000,2784.73914600,1534330799999
1534330800.0,6293.32000000,6353.00000000,6289.76000000,6351.69000000,2069.63761900,1534334399999
1534334400.0,6350.54000000,6409.99000000,6320.00000000,6385.30000000,2519.42274600,1534337999999
1534338000.0,6384.86000000,6410.00000000,6328.00000000,6331.75000000,2380.83973400,1534341599999
1534341600.0,6330.72000000,6400.00000000,6322.00000000,6400.00000000,1874.88545900,1534345199999
1534345200.0,6400.00000000,6477.24000000,6377.26000000,6434.95000000,3537.81992300,1534348799999
1534348800.0,6434.93000000,6609.00000000,6432.00000000,6588.04000000,5842.50072900,1534352399999
1534352400.0,6590.00000000,6597.00000000,6515.65000000,6562.77000000,2583.94589700,1534355999999
1534356000.0,6562.77000000,6588.07000000,6501.01000000,6525.94000000,2905.83098400,1534359599999
1534359600.0,6526.01000000,6535.00000000,6340.00000000,6369.97000000,4752.12569300,1534363199999
1534363200.0,6363.16000000,6381.00000000,6300.95000000,6370.25000000,3049.56476100,1534366799999
1534366800.0,6372.39000000,6433.72000000,6336.67000000,6413.16000000,2439.47807800,1534370399999
1534370400.0,6415.89000000,6449.00000000,6325.21000000,6344.87000000,2916.55063100,1534373999999
1534374000.0,6334.03000000,6349.19000000,6222.22000000,6267.16000000,3701.20154100,1534377599999
1534377600.0,6265.27000000,6320.00000000,6205.60000000,6295.02000000,2205.92042800,1534381199999
1534381200.0,6295.02000000,6298.63000000,6245.00000000,6262.59000000,2177.76926300,1534384799999
1534384800.0,6262.75000000,6300.05000000,6254.84000000,6297.16000000,2481.86561800,1534388399999
1534388400.0,6298.60000000,6339.16000000,6265.21000000,6270.50000000,2308.36560200,1534391999999
1534392000.0,6270.49000000,6329.01000000,6255.00000000,6305.00000000,1328.61637200,1534395599999
1534395600.0,6301.74000000,6312.89000000,6271.44000000,6282.53000000,1461.06847800,1534399199999
1534399200.0,6285.93000000,6300.99000000,6267.00000000,6299.10000000,1682.74606000,1534402799999
1534402800.0,6299.09000000,6420.26000000,6299.00000000,6376.19000000,3509.36863500,1534406399999
1534406400.0,6371.71000000,6432.50000000,6363.01000000,6388.11000000,2014.37171800,1534409999999
1534410000.0,6385.42000000,6423.60000000,6371.00000000,6388.00000000,2124.11574800,1534413599999
1534413600.0,6387.50000000,6480.00000000,6378.00000000,6443.46000000,3136.54527200,1534417199999
1534417200.0,6445.77000000,6447.83000000,6390.94000000,6434.65000000,2077.51198700,1534420799999
1534420800.0,6434.82000000,6476.01000000,6277.00000000,6310.80000000,4167.95038800,1534424399999
1534424400.0,6311.00000000,6355.69000000,6280.00000000,6350.18000000,2662.38370300,1534427999999
1534428000.0,6352.60000000,6367.60000000,6315.00000000,6319.18000000,2289.63888300,1534431599999
1534431600.0,6315.99000000,6432.38000000,6294.16000000,6403.82000000,2351.05227100,1534435199999
1534435200.0,6403.82000000,6425.19000000,6366.04000000,6391.51000000,1249.57526300,1534438799999
1534438800.0,6390.64000000,6464.00000000,6367.04000000,6409.12000000,1604.15969700,1534442399999
1534442400.0,6409.12000000,6423.00000000,6383.11000000,6422.62000000,859.65539900,1534445999999
1534446000.0,6421.14000000,6442.99000000,6389.32000000,6409.31000000,647.69683400,1534449599999
1534449600.0,6408.59000000,6417.03000000,6242.15000000,6254.74000000,3101.97297700,1534453199999
1534453200.0,6254.74000000,6301.30000000,6228.00000000,6278.01000000,1639.05252600,1534456799999
1534456800.0,6278.07000000,6308.77000000,6263.80000000,6272.00000000,697.38819400,1534460399999
1534460400.0,6272.00000000,6322.83000000,6259.00000000,6311.75000000,736.46330200,1534463999999
1534464000.0,6316.00000000,6354.03000000,6285.40000000,6347.93000000,1235.93911700,1534467599999
1534467600.0,6342.77000000,6374.00000000,6325.03000000,6339.99000000,1030.26411700,1534471199999
1534471200.0,6339.00000000,6449.00000000,6336.00000000,6412.03000000,2723.53834100,1534474799999
1534474800.0,6412.03000000,6440.00000000,6391.03000000,6413.84000000,2236.63040700,1534478399999
1534478400.0,6413.84000000,6525.15000000,6410.90000000,6455.00000000,3284.42903300,1534481999999
1534482000.0,6454.00000000,6487.62000000,6417.25000000,6434.52000000,1556.00711500,1534485599999
1534485600.0,6434.52000000,6500.17000000,6421.47000000,6497.89000000,3090.34553100,1534489199999
1534489200.0,6497.89000000,6522.00000000,6443.81000000,6501.38000000,2568.34463100,1534492799999
1534492800.0,6495.44000000,6501.35000000,6440.00000000,6453.14000000,1974.05430100,1534496399999
1534496400.0,6453.77000000,6508.87000000,6451.00000000,6490.74000000,2290.66716400,1534499999999
1534500000.0,6490.75000000,6555.03000000,6384.41000000,6420.00000000,4125.80968900,1534503599999
1534503600.0,6418.01000000,6485.57000000,6417.30000000,6460.83000000,1938.96023400,1534507199999
1534507200.0,6463.42000000,6489.00000000,6435.01000000,6474.56000000,2508.08492000,1534510799999
1534510800.0,6474.04000000,6519.99000000,6455.00000000,6478.53000000,2924.75637200,1534514399999
1534514400.0,6478.26000000,6489.00000000,6426.20000000,6462.44000000,2615.39604100,1534517999999
1534518000.0,6459.32000000,6512.86000000,6458.63000000,6473.01000000,2284.87234900,1534521599999
1534521600.0,6475.99000000,6535.00000000,6455.00000000,6506.77000000,2703.73295900,1534525199999
1534525200.0,6504.45000000,6562.72000000,6490.67000000,6508.01000000,3255.06593900,1534528799999
1534528800.0,6508.01000000,6520.00000000,6460.45000000,6519.92000000,2741.78448500,1534532399999
1534532400.0,6516.26000000,6518.25000000,6475.10000000,6493.48000000,2184.98169900,1534535999999
1534536000.0,6493.50000000,6494.00000000,6450.50000000,6479.00000000,2014.81966200,1534539599999
1534539600.0,6479.00000000,6525.34000000,6479.00000000,6509.99000000,1833.63186800,1534543199999
1534543200.0,6508.40000000,6579.00000000,6495.23000000,6565.08000000,2710.51040000,1534546799999
1534546800.0,6569.16000000,6585.00000000,6520.93000000,6584.49000000,2018.98442900,1534550399999
1534550400.0,6579.04000000,6620.00000000,6541.89000000,6603.02000000,2813.06816700,1534553999999
1534554000.0,6603.94000000,6616.53000000,6513.83000000,6533.29000000,2411.13436700,1534557599999
1534557600.0,6533.32000000,6560.00000000,6493.00000000,6497.75000000,1529.47736400,1534561199999
1534561200.0,6493.71000000,6530.00000000,6461.00000000,6524.99000000,2431.89688400,1534564799999
1534564800.0,6524.99000000,6542.33000000,6505.31000000,6511.03000000,1825.75872400,1534568399999
1534568400.0,6511.03000000,6525.01000000,6476.99000000,6518.23000000,1919.74480000,1534571999999
1534572000.0,6514.32000000,6520.52000000,6455.00000000,6470.28000000,2768.78824400,1534575599999
1534575600.0,6470.28000000,6490.00000000,6444.00000000,6463.37000000,2710.26838400,1534579199999
1534579200.0,6463.37000000,6500.00000000,6460.00000000,6486.56000000,1296.63536900,1534582799999
1534582800.0,6488.52000000,6512.22000000,6479.19000000,6480.58000000,1558.70352100,1534586399999
1534586400.0,6481.50000000,6519.00000000,6478.00000000,6508.66000000,2635.16114800,1534589999999
1534590000.0,6505.77000000,6533.00000000,6491.00000000,6502.72000000,2109.38785100,1534593599999
1534593600.0,6502.71000000,6515.50000000,6470.00000000,6474.94000000,1707.36423400,1534597199999
1534597200.0,6473.85000000,6474.93000000,6314.00000000,6349.99000000,4797.95289800,1534600799999
1534600800.0,6346.47000000,6386.97000000,6325.18000000,6340.36000000,1878.10841600,1534604399999
1534604400.0,6340.35000000,6360.00000000,6301.00000000,6356.92000000,3057.46053700,1534607999999
1534608000.0,6356.93000000,6359.00000000,6288.00000000,6338.01000000,2830.93329700,1534611599999
1534611600.0,6338.01000000,6349.00000000,6300.00000000,6335.82000000,2465.57445300,1534615199999
1534615200.0,6335.88000000,6375.80000000,6321.07000000,6367.99000000,2095.29805300,1534618799999
1534618800.0,6368.48000000,6372.78000000,6339.15000000,6370.19000000,1724.34622900,1534622399999
1534622400.0,6370.18000000,6371.96000000,6317.61000000,6357.11000000,1605.53454400,1534625999999
1534626000.0,6357.11000000,6399.00000000,6345.20000000,6390.50000000,1781.60386300,1534629599999
1534629600.0,6389.75000000,6437.00000000,6377.01000000,6392.02000000,2192.38008600,1534633199999
1534633200.0,6397.29000000,6425.00000000,6366.90000000,6387.96000000,1595.74073900,1534636799999
1534636800.0,6387.96000000,6387.97000000,6335.51000000,6367.98000000,1789.69704900,1534640399999
1534640400.0,6366.67000000,6389.35000000,6338.00000000,6346.27000000,1818.39346800,1534643999999
1534644000.0,6347.57000000,6367.00000000,6335.00000000,6359.36000000,1883.70459800,1534647599999
1534647600.0,6360.10000000,6362.03000000,6300.00000000,6335.00000000,1279.98983200,1534651199999
1534651200.0,6335.78000000,6371.73000000,6322.24000000,6355.49000000,1904.47989100,1534654799999
1534654800.0,6355.49000000,6393.50000000,6353.16000000,6370.95000000,2313.39955600,1534658399999
1534658400.0,6372.23000000,6395.00000000,6350.04000000,6363.40000000,1437.81497200,1534661999999
1534662000.0,6363.70000000,6378.51000000,6341.00000000,6348.95000000,952.83494700,1534665599999
1534665600.0,6347.62000000,6369.00000000,6345.10000000,6368.02000000,1497.74219000,1534669199999
1534669200.0,6368.02000000,6388.81000000,6354.43000000,6356.50000000,1909.45914800,1534672799999
1534672800.0,6356.39000000,6382.85000000,6352.78000000,6374.25000000,1383.80039200,1534676399999
1534676400.0,6374.24000000,6450.12000000,6374.24000000,6429.41000000,2544.62402700,1534679999999
1534680000.0,6429.41000000,6429.98000000,6395.00000000,6417.30000000,1734.11849200,1534683599999
1534683600.0,6417.30000000,6458.55000000,6416.00000000,6449.99000000,2003.08095900,1534687199999
1534687200.0,6449.99000000,6469.32000000,6411.79000000,6424.99000000,2281.18626200,1534690799999
1534690800.0,6423.78000000,6434.65000000,6373.00000000,6409.46000000,1838.51852800,1534694399999
1534694400.0,6409.46000000,6411.00000000,6350.00000000,6380.00000000,2163.07314300,1534697999999
1534698000.0,6383.05000000,6394.02000000,6329.00000000,6356.19000000,2445.71348400,1534701599999
1534701600.0,6354.60000000,6390.00000000,6337.04000000,6362.71000000,1151.17092200,1534705199999
1534705200.0,6362.74000000,6385.40000000,6355.00000000,6375.48000000,1378.05541000,1534708799999
1534708800.0,6375.46000000,6533.89000000,6357.55000000,6532.37000000,2891.23505700,1534712399999
1534712400.0,6527.01000000,6541.00000000,6468.10000000,6484.08000000,2210.74603900,1534715999999
1534716000.0,6486.80000000,6519.08000000,6469.31000000,6518.95000000,1582.96479000,1534719599999
1534719600.0,6518.95000000,6520.00000000,6462.00000000,6477.53000000,2795.04483800,1534723199999
1534723200.0,6477.53000000,6513.86000000,6472.73000000,6508.00000000,1637.33610800,1534726799999
1534726800.0,6506.05000000,6522.00000000,6485.00000000,6517.00000000,1559.81128600,1534730399999
1534730400.0,6516.99000000,6530.00000000,6478.70000000,6491.68000000,1611.14435800,1534733999999
1534734000.0,6494.43000000,6500.00000000,6477.53000000,6484.18000000,2560.55908100,1534737599999
1534737600.0,6485.55000000,6495.00000000,6438.00000000,6453.95000000,1602.33320400,1534741199999
1534741200.0,6453.96000000,6472.69000000,6443.16000000,6470.79000000,1584.42072900,1534744799999
1534744800.0,6467.11000000,6483.00000000,6420.05000000,6431.71000000,1743.77672500,1534748399999
1534748400.0,6432.01000000,6466.00000000,6426.88000000,6458.00000000,1457.92767800,1534751999999
1534752000.0,6458.00000000,6471.39000000,6424.05000000,6435.00000000,2247.67885500,1534755599999
1534755600.0,6435.24000000,6439.95000000,6378.00000000,6410.00000000,2481.50771800,1534759199999
1534759200.0,6409.24000000,6420.24000000,6381.00000000,6412.03000000,1742.43282400,1534762799999
1534762800.0,6413.02000000,6458.00000000,6412.04000000,6444.80000000,1874.44421000,1534766399999
1534766400.0,6447.62000000,6476.31000000,6426.23000000,6445.33000000,1695.89578100,1534769999999
1534770000.0,6445.33000000,6450.00000000,6385.30000000,6435.40000000,2573.44917200,1534773599999
1534773600.0,6437.98000000,6460.38000000,6413.63000000,6446.82000000,1896.75384900,1534777199999
1534777200.0,6446.65000000,6465.00000000,6420.00000000,6426.37000000,1683.36955300,1534780799999
1534780800.0,6427.44000000,6500.00000000,6408.13000000,6476.86000000,2627.87030100,1534784399999
1534784400.0,6479.00000000,6484.99000000,6430.00000000,6468.21000000,1991.90261300,1534787999999
1534788000.0,6470.20000000,6478.83000000,6445.97000000,6468.17000000,1707.94692500,1534791599999
1534791600.0,6468.17000000,6479.00000000,6440.00000000,6449.96000000,1594.73810300,1534795199999
1534795200.0,6447.11000000,6470.19000000,6431.67000000,6459.99000000,1338.23986000,1534798799999
1534798800.0,6458.63000000,6463.43000000,6405.00000000,6406.28000000,1184.99889300,1534802399999
1534802400.0,6406.28000000,6423.41000000,6269.00000000,6297.68000000,6277.61727300,1534805999999
1534806000.0,6295.08000000,6297.74000000,6220.00000000,6254.84000000,2759.40016100,1534809599999
1534809600.0,6251.00000000,6315.51000000,6235.08000000,6307.00000000,2965.69047500,1534813199999
1534813200.0,6307.01000000,6341.99000000,6289.54000000,6304.59000000,2641.03242800,1534816799999
1534816800.0,6303.61000000,6316.98000000,6282.00000000,6305.88000000,2181.22663900,1534820399999
1534820400.0,6305.88000000,6320.00000000,6298.51000000,6311.96000000,1682.74297400,1534823999999
1534824000.0,6311.96000000,6311.97000000,6280.00000000,6289.01000000,1667.94929800,1534827599999
